mkg-q19-11-9,        -666.9509124895823,  7.443589680E+00, 2.045682380E+01, 1.168332450E+01
mkg-q20-11-0,        -666.6747095225695,  7.896597830E+00, 2.066608340E+01, 1.166248010E+01
mkg-q20-11-2,        -666.9210778784940,  7.781591240E+00, 2.071858970E+01, 1.165256110E+01
mkg-q20-11-4,        -666.9726238507051,  7.674526700E+00, 2.075472340E+01, 1.164767990E+01
mkg-q20-11-7,        -666.9660988037939,  7.509536380E+00, 2.079749770E+01, 1.164458120E+01
mkg-q20-11-9,        -666.9417637478929,  7.380324810E+00, 2.082421880E+01, 1.164446690E+01
mkg-q21-11-0,        -666.6714099136711,  7.637908700E+00, 2.094697040E+01, 1.147498210E+01
mkg-q21-11-2,        -666.9195368026392,  7.627551100E+00, 2.087301720E+01, 1.155649500E+01
mkg-q21-11-4,        -666.9724130394302,  7.622625980E+00, 2.080374060E+01, 1.161873600E+01
mkg-q21-11-7,        -666.9657607346685,  7.619059970E+00, 2.070253270E+01, 1.169664890E+01
mkg-q21-11-9,        -666.9406945254312,  7.617916290E+00, 2.063021950E+01, 1.174561320E+01
mkg-eq,        -666.9766360669845,  7.621062970E+00, 2.077001250E+01, 1.164618760E+01
mkg-q9-11-1,        -666.9677032010446,  7.581081040E+00, 2.094841260E+01, 1.156341450E+01
mkg-q9-11-3,        -666.9745935723307,  7.601315830E+00, 2.085581060E+01, 1.160758520E+01
mkg-q9-11-6,        -666.9761534141912,  7.631441880E+00, 2.072740260E+01, 1.166478170E+01
mkg-q9-11-8,        -666.9718832455874,  7.654699210E+00, 2.063908010E+01, 1.170254470E+01
mkg-q9-11-10,        -666.9606168941644,  7.686300580E+00, 2.053543990E+01, 1.174628250E+01
mkg-q10-11-1,        -666.9674705257879,  7.447877170E+00, 2.097086210E+01, 1.143112510E+01
mkg-q10-11-3,        -666.9745470501251,  7.537352440E+00, 2.086492850E+01, 1.154268300E+01
mkg-q10-11-6,        -666.9761362708201,  7.662947150E+00, 2.072372160E+01, 1.169781170E+01
mkg-q10-11-8,        -666.9718018922209,  7.750463980E+00, 2.062900160E+01, 1.180559710E+01
mkg-q10-11-10,        -666.9606114531092,  7.854404380E+00, 2.051897350E+01, 1.193397260E+01
mkg-q11-11-1,        -666.9670717639477,  7.475666240E+00, 2.084729310E+01, 1.190752610E+01
mkg-q11-11-3,        -666.9744543117282,  7.550890760E+00, 2.080600000E+01, 1.177094830E+01
mkg-q11-11-6,        -666.9760966799198,  7.656097000E+00, 2.075290530E+01, 1.158475390E+01
mkg-q11-11-8,        -666.9714523655465,  7.729150560E+00, 2.071902590E+01, 1.145835580E+01
mkg-q11-11-10,        -666.9593861975482,  7.815722240E+00, 2.068203480E+01, 1.131141280E+01
mkg-q12-11-1,        -666.9464761573524,  7.968764580E+00, 2.095204640E+01, 1.171104590E+01
mkg-q12-11-3,        -666.9727819382166,  7.798459270E+00, 2.084908640E+01, 1.168544760E+01
mkg-q12-11-6,        -666.9759165472104,  7.531018570E+00, 2.073945310E+01, 1.162716450E+01
mkg-q12-11-8,        -666.9633174649963,  7.355242670E+00, 2.070154030E+01, 1.158973560E+01
mkg-q12-11-10,        -666.9159525925594,  7.199419480E+00, 2.071058300E+01, 1.153617360E+01
mkg-q13-11-1,        -666.9495700310986,  7.719069360E+00, 2.089306190E+01, 1.199472190E+01
mkg-q13-11-3,        -666.9727044986319,  7.660934350E+00, 2.082826020E+01, 1.181962220E+01
mkg-q13-11-6,        -666.9757709355615,  7.605736720E+00, 2.074505850E+01, 1.155863340E+01
mkg-q13-11-8,        -666.9643491540249,  7.586092140E+00, 2.070139970E+01, 1.138262940E+01
mkg-q13-11-10,        -666.9230876405417,  7.593386940E+00, 2.065348710E+01, 1.120283440E+01
mkg-q14-11-1,        -666.9595150567940,  7.498892550E+00, 2.082581710E+01, 1.188878910E+01
mkg-q14-11-3,        -666.9731037961857,  7.563594480E+00, 2.079575600E+01, 1.176052660E+01
mkg-q14-11-6,        -666.9758326385513,  7.648776750E+00, 2.075791680E+01, 1.159071170E+01
mkg-q14-11-8,        -666.9696635549873,  7.704536170E+00, 2.073420290E+01, 1.147800100E+01
mkg-q14-11-10,        -666.9557037898077,  7.767091540E+00, 2.070858270E+01, 1.134891410E+01
mkg-q15-11-1,        -666.9618026830868,  7.665556400E+00, 2.046877700E+01, 1.209196240E+01
mkg-q15-11-3,        -666.9731460533533,  7.643269940E+00, 2.062462670E+01, 1.185866820E+01
mkg-q15-11-6,        -666.9757487786202,  7.609487990E+00, 2.084320360E+01, 1.154090560E+01
mkg-q15-11-8,        -666.9675572112026,  7.584441110E+00, 2.099818750E+01, 1.132104230E+01
mkg-q15-11-10,        -666.9440517848734,  7.553546130E+00, 2.118780550E+01, 1.105604680E+01
mkg-q16-11-1,        -666.9596070216686,  7.477812100E+00, 2.107604320E+01, 1.181826260E+01
mkg-q16-11-3,        -666.9725726509866,  7.552469420E+00, 2.091585180E+01, 1.173065620E+01
mkg-q16-11-6,        -666.9755719477064,  7.655341670E+00, 2.069813630E+01, 1.160272240E+01
mkg-q16-11-8,        -666.9657851499003,  7.727733420E+00, 2.054976010E+01, 1.150851940E+01
mkg-q16-11-10,        -666.9378453804551,  7.816908160E+00, 2.037589160E+01, 1.138866070E+01
mkg-q17-11-1,        -666.9541619032365,  7.266870230E+00, 2.098514700E+01, 1.192814600E+01
mkg-q17-11-3,        -666.9720369041642,  7.455431510E+00, 2.086665360E+01, 1.177485400E+01
mkg-q17-11-6,        -666.9754922286344,  7.700355280E+00, 2.072703600E+01, 1.158629380E+01
mkg-q17-11-8,        -666.9642164487121,  7.858626810E+00, 2.064990550E+01, 1.146749240E+01
mkg-q17-11-10,        -666.9306700324959,  8.031515910E+00, 2.058189790E+01, 1.133243200E+01
mkg-q18-11-1,        -666.9548688794480,  7.981635900E+00, 2.090152330E+01, 1.189578550E+01
mkg-q18-11-3,        -666.9718899691567,  7.791526510E+00, 2.083111310E+01, 1.176572800E+01
mkg-q18-11-6,        -666.9754714008789,  7.537761310E+00, 2.074114040E+01, 1.158657090E+01
mkg-q18-11-8,        -666.9656597135306,  7.366843370E+00, 2.068437150E+01, 1.146141160E+01
mkg-q18-11-10,        -666.9399348424209,  7.167668020E+00, 2.062272860E+01, 1.131007060E+01
mkg-q19-11-1,        -666.9533614490967,  7.825655970E+00, 2.114197920E+01, 1.158953950E+01
mkg-q19-11-3,        -666.9716458007254,  7.716923970E+00, 2.093968100E+01, 1.162193840E+01
mkg-q19-11-6,        -666.9753738376970,  7.575409310E+00, 2.069117720E+01, 1.165645360E+01
mkg-q19-11-8,        -666.9635740200918,  7.486996490E+00, 2.053676950E+01, 1.167477240E+01
mkg-q19-11-10,        -666.9304399723899,  7.398945570E+00, 2.036808350E+01, 1.169204620E+01
mkg-q20-11-1,        -666.8455254943821,  7.837071760E+00, 2.069587570E+01, 1.165645910E+01
mkg-q20-11-3,        -666.9570295744171,  7.727756270E+00, 2.073779550E+01, 1.164975030E+01
mkg-q20-11-6,        -666.9736267144922,  7.566453740E+00, 2.078412580E+01, 1.164517760E+01
mkg-q20-11-8,        -666.9553611074181,  7.448562220E+00, 2.081062370E+01, 1.164435140E+01
mkg-q20-11-10,        -666.9235268408862,  7.296695910E+00, 2.083979710E+01, 1.164497300E+01
mkg-q21-11-1,        -666.8429441264727,  7.631533040E+00, 2.090914100E+01, 1.151970020E+01
mkg-q21-11-3,        -666.9563070242276,  7.624722370E+00, 2.083797750E+01, 1.158907550E+01
mkg-q21-11-6,        -666.9735679450914,  7.619907240E+00, 2.073643430E+01, 1.167197890E+01
mkg-q21-11-8,        -666.9546105701189,  7.618428140E+00, 2.066758330E+01, 1.172085220E+01
mkg-q21-11-10,        -666.9231906592103,  7.617405810E+00, 2.058685600E+01, 1.177329640E+01
